0	98950.8696383748
1642909335	5578.168623636317
1730336902	4126.785561390386
1939419914	3928.630533593247
1700648435	3795.232552280993
2607374962	3309.4619423807467
1642591402	2405.935746440412
2214257545	2360.742112784066
1193476843	2311.2508670117404
1761179351	2174.1424552443113
2457719390	1772.1513501845727
1874640257	1484.164464773012
-1	1313.9333144093393
3921730119	1185.8381377726275
1859475354	1173.5499371785304
1749990115	1165.131067993005
1843443790	1077.9402792146805
2981827167	1011.5997573561831
2792518661	934.5195974366956
1195230310	893.2073786801219
2713675280	861.8936956364422
3099016097	808.0772173442565
1851524785	718.2896525365346
1942473263	695.4819853673539
1698891950	691.0139049547288
1735618041	687.8784518993342
1193715355	684.0340539871465
1195242865	646.9608590696373
1642632024	630.2304607705129
2407164627	561.9416716625537
1749150833	532.7014527645321
1229671583	529.3566041798707
1708288824	492.1790592562155
5080250272	441.45408705302447
1576621374	432.6182560367091
1993350880	395.80057457809016
1742741072	394.3425139548399
1413971423	389.4763012106502
2023833992	387.00749456461097
2093047690	349.2621356432525
2542292354	325.94200449297114
1834100153	315.64004067841717
1848304395	288.13272392563323
2646679797	285.9592940828341
2627115307	281.80998902726543
1069205631	280.0654644387537
1667645563	276.3531267101539
2238818363	274.633460744856
2243807243	261.1997951042751
1422308692	255.56086129932086
1401563867	253.20183812909227
2208446650	251.76777306770768
1568655142	247.61006023741677
1640571365	223.51363357449645
1704116960	201.75750300422627
1735950160	201.245675179581
2606843472	200.33370225268425
2439251005	197.90914688266497
1299532580	197.605921697156
2313896275	194.36347746331296
1280706425	187.39280677857863
1691761292	166.29999619515254
2526895363	158.34592394467256
1229860611	147.3756754357824
1826005435	145.16128257849405
2122237241	140.32531375422275
1751228263	139.63239305659215
1773761872	138.1249527645323
1190953227	132.94046433161137
2427261420	132.88007618014004
2806749204	130.65820145872758
1782415244	130.64157178719708
2375456772	130.50565085480542
2144576481	129.7296105182538
1764523734	129.49857261433633
1713458220	128.14805280338334
2263972354	123.04022964783621
1234849602	122.5668890167418
1229327625	121.61838505941607
2041070173	119.8227115861536
1665000315	118.42623714392407
1718622107	117.19527344189447
1681213010	116.75162062284664
1907542963	112.57856866010457
2764754627	108.45264364342108
1985551380	108.19811316352346
1895964183	105.73718310926441
2709577332	105.30052038223398
2071216671	105.09986718993196
2650779050	101.6356330188327
1666680885	101.57579864104284
1879044834	100.9859474845083
2891529877	97.31288874470049
1863337381	96.91328676904327
1910039211	90.27449037282368
1752384584	89.44582615006962
1192515960	88.39986303182008
2606852070	83.68724982310349
1833179627	82.01671259803592
2205892054	81.62006857752594
2145494291	79.630234989397
1920061532	77.73179909179663
1506085847	77.09195727768932
1666278291	76.85627597866944
2729291192	76.35850361445917
2135757312	76.06068282436333
2757064663	75.64808587531437
2140284871	75.60381839781974
1220857621	74.15961736786892
1660452532	73.10718073100871
2746457200	72.41619017459716
1195354434	72.20290956989469
1909068101	71.71077515734078
1291843462	71.71072355904289
2430259303	67.11698745775936
2610686277	66.37870844148166
1763582395	64.77239227879257
2719150250	63.67168538179672
1736329970	62.26268229190722
1380265057	61.19278068684416
2173291530	60.65541127348339
2607388142	59.80529082988309
1628951200	58.78553288583065
2606630821	58.64775361223328
1858319430	58.33967026423548
1655890975	57.68326179794053
1942984603	56.91426097398426
1270344441	56.824255441349685
1729915525	54.716323235409085
3166262701	53.21109203115965
1646068663	53.03797931718511
2267500312	52.83621899743733
1906604475	52.6880167088932
1362607654	50.69540817926349
2206258462	50.57355388604528
2011664292	50.36911946860209
2115296160	49.69553281482444
3578479905	49.43110346781778
1769239692	45.64320132547788
1662717013	45.24720556009978
2642771370	44.609610702689096
2993049293	44.213931752788625
2986186113	43.760352539831935
2602484450	42.05024344625969
1862694035	41.654564496359235
1696935595	41.654564496359235
2133041565	41.26249007145619
1933324977	39.748663885071736
1182415487	39.06267354537703
1288640027	38.957903247429066
1662764887	38.338282904151015
1700162184	38.17645001967313
3049921544	37.58582680665095
1972612492	37.42755522669077
1951657750	37.323327600863315
1261700994	36.78192298892635
2004221542	36.35536177952144
2392261910	36.02363550988032
2373564081	35.188271262942195
1224685661	34.80333522530208
1878546883	34.74851921468172
1745793932	34.74783390371772
1729908110	34.076830070460424
2116611882	34.05857959291151
1707919881	33.978135271939585
1741034290	33.55183165888518
2445041891	33.451464315495784
2065148532	33.41865191477233
2204601872	33.311255599817414
1189591617	33.28606348595658
1277127435	33.2217775104316
1402310184	33.15701061839648
3550679687	32.81162250138843
1713066300	32.795216301026706
2611205343	32.762403900303255
2240194360	32.565529495962515
2305049812	32.46709229379218
1259110474	32.43506114070498
1989660417	32.277128548212325
2572318904	31.007163073527163
1830960342	30.842878457981207
1254139301	30.82647225761948
1861636934	30.57376612655183
1644394154	30.49834825038494
1629681802	30.451207389553183
1152902673	30.224474106001434
1758956292	30.17215438436943
2297326874	30.006162239533136
2115297880	29.564159900376026
1497327642	29.353091705944546
2282752320	29.218664622170248
1644489953	29.171811900655708
1900093822	29.07679924257178
2203343884	28.850324639538115
2115176080	28.808509613127065
1378915695	28.13734687105642
1974808274	27.799757585356513
1662766362	27.362369640144987
